5   1.0000   20.8156   20.7709
  20.7777   20.3025   -5.5927     1.346
  20.8105   20.7382    0.1636     3.168
  21.2731   20.9561   11.1270     0.000
  20.3909   21.0506   11.7220     0.050
  20.8198   21.2593  -15.6931     0.203
