2.076550e+01 2.039900e+01 2.077998e+01 2.070825e+01 2.076500e+01 2.039950e+01 2.078001e+01 2.070869e+01
2.076550e+01 2.039900e+01 2.077998e+01 2.070825e+01 2.076650e+01 2.039900e+01 2.077999e+01 2.070829e+01
2.076650e+01 2.039900e+01 2.077999e+01 2.070829e+01 2.076750e+01 2.039900e+01 2.077999e+01 2.070833e+01
2.076750e+01 2.039900e+01 2.077999e+01 2.070833e+01 2.076850e+01 2.039900e+01 2.077999e+01 2.070837e+01
2.076850e+01 2.039900e+01 2.077999e+01 2.070837e+01 2.076950e+01 2.039900e+01 2.078000e+01 2.070841e+01
2.076950e+01 2.039900e+01 2.078000e+01 2.070841e+01 2.077050e+01 2.039900e+01 2.078000e+01 2.070844e+01
2.077050e+01 2.039900e+01 2.078000e+01 2.070844e+01 2.077150e+01 2.039900e+01 2.078000e+01 2.070847e+01
2.077150e+01 2.039900e+01 2.078000e+01 2.070847e+01 2.077250e+01 2.039900e+01 2.078000e+01 2.070850e+01
2.077250e+01 2.039900e+01 2.078000e+01 2.070850e+01 2.077350e+01 2.039900e+01 2.078000e+01 2.070852e+01
2.077350e+01 2.039900e+01 2.078000e+01 2.070852e+01 2.077450e+01 2.039900e+01 2.078000e+01 2.070854e+01
2.077450e+01 2.039900e+01 2.078000e+01 2.070854e+01 2.077550e+01 2.039900e+01 2.078000e+01 2.070855e+01
2.077550e+01 2.039900e+01 2.078000e+01 2.070855e+01 2.077650e+01 2.039900e+01 2.078000e+01 2.070857e+01
2.077650e+01 2.039900e+01 2.078000e+01 2.070857e+01 2.077750e+01 2.039900e+01 2.078000e+01 2.070858e+01
2.077750e+01 2.039900e+01 2.078000e+01 2.070858e+01 2.077850e+01 2.039900e+01 2.078000e+01 2.070858e+01
2.077850e+01 2.039900e+01 2.078000e+01 2.070858e+01 2.077950e+01 2.039900e+01 2.078000e+01 2.070859e+01
2.077950e+01 2.039900e+01 2.078000e+01 2.070859e+01 2.078050e+01 2.039900e+01 2.078000e+01 2.070859e+01
2.078050e+01 2.039900e+01 2.078000e+01 2.070859e+01 2.078150e+01 2.039900e+01 2.078000e+01 2.070858e+01
2.078150e+01 2.039900e+01 2.078000e+01 2.070858e+01 2.078250e+01 2.039900e+01 2.078000e+01 2.070858e+01
2.078250e+01 2.039900e+01 2.078000e+01 2.070858e+01 2.078350e+01 2.039900e+01 2.078000e+01 2.070857e+01
2.078350e+01 2.039900e+01 2.078000e+01 2.070857e+01 2.078450e+01 2.039900e+01 2.078000e+01 2.070855e+01
2.078450e+01 2.039900e+01 2.078000e+01 2.070855e+01 2.078550e+01 2.039900e+01 2.078000e+01 2.070854e+01
2.078550e+01 2.039900e+01 2.078000e+01 2.070854e+01 2.078650e+01 2.039900e+01 2.078000e+01 2.070852e+01
2.078650e+01 2.039900e+01 2.078000e+01 2.070852e+01 2.078750e+01 2.039900e+01 2.078000e+01 2.070850e+01
2.078750e+01 2.039900e+01 2.078000e+01 2.070850e+01 2.078850e+01 2.039900e+01 2.078000e+01 2.070847e+01
2.078850e+01 2.039900e+01 2.078000e+01 2.070847e+01 2.078950e+01 2.039900e+01 2.078000e+01 2.070844e+01
2.078950e+01 2.039900e+01 2.078000e+01 2.070844e+01 2.079050e+01 2.039900e+01 2.078000e+01 2.070841e+01
2.079050e+01 2.039900e+01 2.078000e+01 2.070841e+01 2.079150e+01 2.039900e+01 2.078001e+01 2.070837e+01
2.079150e+01 2.039900e+01 2.078001e+01 2.070837e+01 2.079250e+01 2.039900e+01 2.078001e+01 2.070833e+01
2.079250e+01 2.039900e+01 2.078001e+01 2.070833e+01 2.079350e+01 2.039900e+01 2.078001e+01 2.070829e+01
2.079350e+01 2.039900e+01 2.078001e+01 2.070829e+01 2.079450e+01 2.039900e+01 2.078002e+01 2.070825e+01
2.079450e+01 2.039900e+01 2.078002e+01 2.070825e+01 2.079500e+01 2.039950e+01 2.077999e+01 2.070869e+01
2.075650e+01 2.040000e+01 2.078000e+01 2.070863e+01 2.075600e+01 2.040050e+01 2.078003e+01 2.070905e+01
2.075650e+01 2.040000e+01 2.078000e+01 2.070863e+01 2.075750e+01 2.040000e+01 2.078000e+01 2.070870e+01
2.075750e+01 2.040000e+01 2.078000e+01 2.070870e+01 2.075850e+01 2.040000e+01 2.078001e+01 2.070877e+01
2.075850e+01 2.040000e+01 2.078001e+01 2.070877e+01 2.075950e+01 2.040000e+01 2.078002e+01 2.070884e+01
2.075950e+01 2.040000e+01 2.078002e+01 2.070884e+01 2.076050e+01 2.040000e+01 2.078002e+01 2.070890e+01
2.076050e+01 2.040000e+01 2.078002e+01 2.070890e+01 2.076150e+01 2.040000e+01 2.078002e+01 2.070896e+01
2.076150e+01 2.040000e+01 2.078002e+01 2.070896e+01 2.076250e+01 2.040000e+01 2.078003e+01 2.070902e+01
2.076250e+01 2.040000e+01 2.078003e+01 2.070902e+01 2.076350e+01 2.040000e+01 2.078003e+01 2.070908e+01
2.076350e+01 2.040000e+01 2.078003e+01 2.070908e+01 2.076450e+01 2.040000e+01 2.078003e+01 2.070913e+01
2.076500e+01 2.039950e+01 2.078001e+01 2.070869e+01 2.076450e+01 2.040000e+01 2.078003e+01 2.070913e+01
