2.079500e+01 2.023000e+01 2.080598e+01 2.071173e+01 2.079000e+01 2.023500e+01 2.080611e+01 2.071643e+01
2.079500e+01 2.023000e+01 2.080598e+01 2.071173e+01 2.080500e+01 2.023000e+01 2.080608e+01 2.071191e+01
2.080500e+01 2.023000e+01 2.080608e+01 2.071191e+01 2.081000e+01 2.023500e+01 2.080612e+01 2.071678e+01
2.071500e+01 2.024000e+01 2.080556e+01 2.071342e+01 2.071000e+01 2.024500e+01 2.080623e+01 2.071724e+01
2.071500e+01 2.024000e+01 2.080556e+01 2.071342e+01 2.072500e+01 2.024000e+01 2.080589e+01 2.071505e+01
2.072500e+01 2.024000e+01 2.080589e+01 2.071505e+01 2.073500e+01 2.024000e+01 2.080613e+01 2.071651e+01
2.073500e+01 2.024000e+01 2.080613e+01 2.071651e+01 2.074500e+01 2.024000e+01 2.080629e+01 2.071779e+01
2.074500e+01 2.024000e+01 2.080629e+01 2.071779e+01 2.075500e+01 2.024000e+01 2.080638e+01 2.071890e+01
2.075500e+01 2.024000e+01 2.080638e+01 2.071890e+01 2.076500e+01 2.024000e+01 2.080641e+01 2.071982e+01
2.076500e+01 2.024000e+01 2.080641e+01 2.071982e+01 2.077500e+01 2.024000e+01 2.080639e+01 2.072057e+01
2.077500e+01 2.024000e+01 2.080639e+01 2.072057e+01 2.078500e+01 2.024000e+01 2.080633e+01 2.072112e+01
2.079000e+01 2.023500e+01 2.080611e+01 2.071643e+01 2.078500e+01 2.024000e+01 2.080633e+01 2.072112e+01
2.081000e+01 2.023500e+01 2.080612e+01 2.071678e+01 2.081500e+01 2.024000e+01 2.080606e+01 2.072166e+01
2.081500e+01 2.024000e+01 2.080606e+01 2.072166e+01 2.082500e+01 2.024000e+01 2.080598e+01 2.072146e+01
2.082500e+01 2.024000e+01 2.080598e+01 2.072146e+01 2.083500e+01 2.024000e+01 2.080592e+01 2.072107e+01
2.083500e+01 2.024000e+01 2.080592e+01 2.072107e+01 2.084500e+01 2.024000e+01 2.080589e+01 2.072049e+01
2.084500e+01 2.024000e+01 2.080589e+01 2.072049e+01 2.085500e+01 2.024000e+01 2.080591e+01 2.071973e+01
2.085500e+01 2.024000e+01 2.080591e+01 2.071973e+01 2.086500e+01 2.024000e+01 2.080599e+01 2.071879e+01
2.086500e+01 2.024000e+01 2.080599e+01 2.071879e+01 2.087500e+01 2.024000e+01 2.080614e+01 2.071767e+01
2.087500e+01 2.024000e+01 2.080614e+01 2.071767e+01 2.088500e+01 2.024000e+01 2.080636e+01 2.071637e+01
2.088500e+01 2.024000e+01 2.080636e+01 2.071637e+01 2.089000e+01 2.024500e+01 2.080579e+01 2.072041e+01
2.067500e+01 2.025000e+01 2.080549e+01 2.071451e+01 2.067000e+01 2.025500e+01 2.080632e+01 2.071783e+01
2.067500e+01 2.025000e+01 2.080549e+01 2.071451e+01 2.068500e+01 2.025000e+01 2.080613e+01 2.071683e+01
2.068500e+01 2.025000e+01 2.080613e+01 2.071683e+01 2.069500e+01 2.025000e+01 2.080664e+01 2.071900e+01
2.069500e+01 2.025000e+01 2.080664e+01 2.071900e+01 2.070500e+01 2.025000e+01 2.080702e+01 2.072102e+01
2.071000e+01 2.024500e+01 2.080623e+01 2.071724e+01 2.070500e+01 2.025000e+01 2.080702e+01 2.072102e+01
2.089000e+01 2.024500e+01 2.080579e+01 2.072041e+01 2.089500e+01 2.025000e+01 2.080510e+01 2.072441e+01
2.089500e+01 2.025000e+01 2.080510e+01 2.072441e+01 2.090500e+01 2.025000e+01 2.080535e+01 2.072271e+01
2.090500e+01 2.025000e+01 2.080535e+01 2.072271e+01 2.091500e+01 2.025000e+01 2.080571e+01 2.072086e+01
2.091500e+01 2.025000e+01 2.080571e+01 2.072086e+01 2.092500e+01 2.025000e+01 2.080620e+01 2.071884e+01
2.092500e+01 2.025000e+01 2.080620e+01 2.071884e+01 2.093000e+01 2.025500e+01 2.080543e+01 2.072239e+01
2.065500e+01 2.026000e+01 2.080647e+01 2.071840e+01 2.065000e+01 2.026500e+01 2.080740e+01 2.072142e+01
2.065500e+01 2.026000e+01 2.080647e+01 2.071840e+01 2.066500e+01 2.026000e+01 2.080727e+01 2.072108e+01
2.067000e+01 2.025500e+01 2.080632e+01 2.071783e+01 2.066500e+01 2.026000e+01 2.080727e+01 2.072108e+01
2.093000e+01 2.025500e+01 2.080543e+01 2.072239e+01 2.093500e+01 2.026000e+01 2.080454e+01 2.072587e+01
2.093500e+01 2.026000e+01 2.080454e+01 2.072587e+01 2.094500e+01 2.026000e+01 2.080515e+01 2.072348e+01
2.094500e+01 2.026000e+01 2.080515e+01 2.072348e+01 2.095500e+01 2.026000e+01 2.080592e+01 2.072095e+01
2.095500e+01 2.026000e+01 2.080592e+01 2.072095e+01 2.096000e+01 2.026500e+01 2.080505e+01 2.072409e+01
2.062500e+01 2.027000e+01 2.080624e+01 2.071820e+01 2.062000e+01 2.027500e+01 2.080718e+01 2.072083e+01
2.062500e+01 2.027000e+01 2.080624e+01 2.071820e+01 2.063500e+01 2.027000e+01 2.080743e+01 2.072135e+01
2.063500e+01 2.027000e+01 2.080743e+01 2.072135e+01 2.064500e+01 2.027000e+01 2.080844e+01 2.072438e+01
2.065000e+01 2.026500e+01 2.080740e+01 2.072142e+01 2.064500e+01 2.027000e+01 2.080844e+01 2.072438e+01
2.096000e+01 2.026500e+01 2.080505e+01 2.072409e+01 2.096500e+01 2.027000e+01 2.080407e+01 2.072717e+01
2.096500e+01 2.027000e+01 2.080407e+01 2.072717e+01 2.097500e+01 2.027000e+01 2.080504e+01 2.072428e+01
2.097500e+01 2.027000e+01 2.080504e+01 2.072428e+01 2.098000e+01 2.027500e+01 2.080411e+01 2.072714e+01
2.060500e+01 2.028000e+01 2.080675e+01 2.071992e+01 2.060000e+01 2.028500e+01 2.080769e+01 2.072226e+01
2.060500e+01 2.028000e+01 2.080675e+01 2.071992e+01 2.061500e+01 2.028000e+01 2.080822e+01 2.072337e+01
2.062000e+01 2.027500e+01 2.080718e+01 2.072083e+01 2.061500e+01 2.028000e+01 2.080822e+01 2.072337e+01
2.098000e+01 2.027500e+01 2.080411e+01 2.072714e+01 2.098500e+01 2.028000e+01 2.080307e+01 2.072991e+01
2.098500e+01 2.028000e+01 2.080307e+01 2.072991e+01 2.099500e+01 2.028000e+01 2.080430e+01 2.072670e+01
2.099500e+01 2.028000e+01 2.080430e+01 2.072670e+01 2.100000e+01 2.028500e+01 2.080335e+01 2.072926e+01
2.059500e+01 2.029000e+01 2.080872e+01 2.072450e+01 2.059000e+01 2.029500e+01 2.080969e+01 2.072664e+01
2.060000e+01 2.028500e+01 2.080769e+01 2.072226e+01 2.059500e+01 2.029000e+01 2.080872e+01 2.072450e+01
2.100000e+01 2.028500e+01 2.080335e+01 2.072926e+01 2.100500e+01 2.029000e+01 2.080230e+01 2.073173e+01
2.100500e+01 2.029000e+01 2.080230e+01 2.073173e+01 2.101500e+01 2.029000e+01 2.080383e+01 2.072821e+01
2.101500e+01 2.029000e+01 2.080383e+01 2.072821e+01 2.102000e+01 2.029500e+01 2.080290e+01 2.073048e+01
2.057500e+01 2.030000e+01 2.080881e+01 2.072477e+01 2.057000e+01 2.030500e+01 2.080972e+01 2.072664e+01
2.057500e+01 2.030000e+01 2.080881e+01 2.072477e+01 2.058500e+01 2.030000e+01 2.081075e+01 2.072868e+01
2.059000e+01 2.029500e+01 2.080969e+01 2.072664e+01 2.058500e+01 2.030000e+01 2.081075e+01 2.072868e+01
2.102000e+01 2.029500e+01 2.080290e+01 2.073048e+01 2.102500e+01 2.030000e+01 2.080187e+01 2.073266e+01
2.102500e+01 2.030000e+01 2.080187e+01 2.073266e+01 2.103000e+01 2.030500e+01 2.080092e+01 2.073473e+01
2.056500e+01 2.031000e+01 2.081071e+01 2.072839e+01 2.056000e+01 2.031500e+01 2.081161e+01 2.073006e+01
2.057000e+01 2.030500e+01 2.080972e+01 2.072664e+01 2.056500e+01 2.031000e+01 2.081071e+01 2.072839e+01
2.103000e+01 2.030500e+01 2.080092e+01 2.073473e+01 2.103500e+01 2.031000e+01 2.079987e+01 2.073670e+01
2.103500e+01 2.031000e+01 2.079987e+01 2.073670e+01 2.104500e+01 2.031000e+01 2.080191e+01 2.073274e+01
2.104500e+01 2.031000e+01 2.080191e+01 2.073274e+01 2.105000e+01 2.031500e+01 2.080103e+01 2.073454e+01
2.054500e+01 2.032000e+01 2.081007e+01 2.072734e+01 2.054000e+01 2.032500e+01 2.081084e+01 2.072875e+01
2.054500e+01 2.032000e+01 2.081007e+01 2.072734e+01 2.055500e+01 2.032000e+01 2.081258e+01 2.073161e+01
2.056000e+01 2.031500e+01 2.081161e+01 2.073006e+01 2.055500e+01 2.032000e+01 2.081258e+01 2.073161e+01
2.105000e+01 2.031500e+01 2.080103e+01 2.073454e+01 2.105500e+01 2.032000e+01 2.080008e+01 2.073622e+01
2.105500e+01 2.032000e+01 2.080008e+01 2.073622e+01 2.106000e+01 2.032500e+01 2.079922e+01 2.073782e+01
2.053500e+01 2.033000e+01 2.081168e+01 2.073004e+01 2.053000e+01 2.033500e+01 2.081242e+01 2.073126e+01
2.054000e+01 2.032500e+01 2.081084e+01 2.072875e+01 2.053500e+01 2.033000e+01 2.081168e+01 2.073004e+01
2.106000e+01 2.032500e+01 2.079922e+01 2.073782e+01 2.106500e+01 2.033000e+01 2.079828e+01 2.073931e+01
2.106500e+01 2.033000e+01 2.079828e+01 2.073931e+01 2.107000e+01 2.033500e+01 2.079745e+01 2.074072e+01
2.052500e+01 2.034000e+01 2.081320e+01 2.073236e+01 2.052000e+01 2.034500e+01 2.081388e+01 2.073341e+01
2.053000e+01 2.033500e+01 2.081242e+01 2.073126e+01 2.052500e+01 2.034000e+01 2.081320e+01 2.073236e+01
2.107000e+01 2.033500e+01 2.079745e+01 2.074072e+01 2.107500e+01 2.034000e+01 2.079656e+01 2.074201e+01
2.107500e+01 2.034000e+01 2.079656e+01 2.074201e+01 2.108500e+01 2.034000e+01 2.079943e+01 2.073757e+01
2.108500e+01 2.034000e+01 2.079943e+01 2.073757e+01 2.109000e+01 2.034500e+01 2.079876e+01 2.073873e+01
2.051500e+01 2.035000e+01 2.081460e+01 2.073433e+01 2.051000e+01 2.035500e+01 2.081520e+01 2.073520e+01
2.052000e+01 2.034500e+01 2.081388e+01 2.073341e+01 2.051500e+01 2.035000e+01 2.081460e+01 2.073433e+01
2.109000e+01 2.034500e+01 2.079876e+01 2.073873e+01 2.109500e+01 2.035000e+01 2.079804e+01 2.073977e+01
2.109500e+01 2.035000e+01 2.079804e+01 2.073977e+01 2.110000e+01 2.035500e+01 2.079744e+01 2.074076e+01
2.050500e+01 2.036000e+01 2.081583e+01 2.073594e+01 2.050000e+01 2.036500e+01 2.081634e+01 2.073664e+01
