6   1.0000   20.8012   20.7831
  20.7777   20.3025   -2.3798     3.872
  21.2731   20.9561   13.4442     0.221
  20.3581   21.0122   26.4284     0.232
  21.2169   21.0340  -16.0924     0.225
  20.3909   21.0506  -29.0500     0.233
  20.8198   21.2593    7.1623     0.000
