6   1.0000   20.8025   20.7815
  20.7777   20.3025   -3.4927     0.645
  20.3680   20.5300    3.5841     0.201
  21.2731   20.9561    3.1034     0.000
  20.3867   21.0429 -167.8386     0.482
  20.3909   21.0506  168.0649     0.482
  20.8198   21.2593   -3.0117     0.753
