5   1.0000   21.2196   21.1836
  20.7632   20.2995  -47.2786     0.323
  20.8101   20.7651    0.0004     1.854
  21.2755   20.9593   87.0070     0.000
  20.3928   21.0453   99.1953     0.016
  20.8199   21.2594 -134.4340     0.050
