5   1.0000   20.8112   20.7719
  20.7636   20.2998  -47.3367     0.322
  20.8102   20.7653    0.0004     1.852
  21.2755   20.9594   87.0452     0.000
  20.3929   21.0450   99.2144     0.016
  20.8199   21.2594 -134.4332     0.050
