10   1.0000   20.8027   20.7887
  20.7777   20.3025  118.0978     0.341
  20.8119   20.3044 -111.8312     0.341
  20.4807   20.4354  -16.5211     0.407
  21.2769   20.5782   13.0978     0.000
  20.2946   20.7447   15.0064     0.260
  21.2731   20.9561 -103.4789     0.103
  21.2611   20.9931  100.1772     0.103
  20.3909   21.0506  -24.4160     0.351
  20.5174   21.1960   24.5962     0.330
  20.8198   21.2593  -12.6166     0.421
