5   1.0000   20.8059   20.7731
  20.7777   20.3025  -40.8015     0.364
  20.8050   20.7657    0.0005     1.866
  21.2731   20.9561   74.3066     0.000
  20.3909   21.0506   95.9397     0.021
  20.8198   21.2593 -122.9704     0.057
