3.000000e-02 4.494949e+00
3.077000e-02 4.469068e+00
3.154000e-02 4.442934e+00
3.231000e-02 4.416570e+00
3.308000e-02 4.389994e+00
3.385000e-02 4.363229e+00
3.462000e-02 4.336293e+00
3.539000e-02 4.309207e+00
3.616000e-02 4.281988e+00
3.693000e-02 4.254655e+00
3.770000e-02 4.227227e+00
3.847000e-02 4.199720e+00
3.924000e-02 4.172152e+00
4.001000e-02 4.144538e+00
4.078000e-02 4.116894e+00
4.155000e-02 4.089236e+00
4.232000e-02 4.061578e+00
4.309000e-02 4.033933e+00
4.386000e-02 4.006315e+00
4.463000e-02 3.978738e+00
4.540000e-02 3.951212e+00
4.617000e-02 3.923751e+00
4.694000e-02 3.896364e+00
4.771000e-02 3.869063e+00
4.848000e-02 3.841858e+00
4.925000e-02 3.814757e+00
5.002000e-02 3.787771e+00
5.079000e-02 3.760907e+00
5.156000e-02 3.734173e+00
5.233000e-02 3.707578e+00
5.310000e-02 3.681127e+00
5.387000e-02 3.654828e+00
5.464000e-02 3.628687e+00
5.541000e-02 3.602709e+00
5.618000e-02 3.576900e+00
5.695000e-02 3.551264e+00
5.772000e-02 3.525807e+00
5.849000e-02 3.500532e+00
5.926000e-02 3.475442e+00
6.003000e-02 3.450542e+00
6.080000e-02 3.425835e+00
6.157000e-02 3.401323e+00
6.234000e-02 3.377009e+00
6.311000e-02 3.352895e+00
6.388000e-02 3.328984e+00
6.465000e-02 3.305276e+00
6.542000e-02 3.281773e+00
6.619000e-02 3.258477e+00
6.696000e-02 3.235388e+00
6.773000e-02 3.212508e+00
6.850000e-02 3.189836e+00
6.927000e-02 3.167374e+00
7.004000e-02 3.145122e+00
7.081000e-02 3.123079e+00
7.158000e-02 3.101246e+00
7.235000e-02 3.079622e+00
7.312000e-02 3.058207e+00
7.389000e-02 3.037001e+00
7.466000e-02 3.016002e+00
7.543000e-02 2.995211e+00
7.620000e-02 2.974626e+00
7.697000e-02 2.954247e+00
7.774000e-02 2.934071e+00
7.851000e-02 2.914099e+00
7.928000e-02 2.894330e+00
8.005000e-02 2.874761e+00
8.082000e-02 2.855391e+00
8.159000e-02 2.836220e+00
8.236000e-02 2.817246e+00
8.313000e-02 2.798466e+00
8.390000e-02 2.779880e+00
8.467000e-02 2.761487e+00
8.544000e-02 2.743284e+00
8.621000e-02 2.725269e+00
8.698000e-02 2.707442e+00
8.775000e-02 2.689800e+00
8.852000e-02 2.672342e+00
8.929000e-02 2.655065e+00
9.006000e-02 2.637969e+00
9.083000e-02 2.621051e+00
9.160000e-02 2.604310e+00
9.237000e-02 2.587743e+00
9.314000e-02 2.571349e+00
9.391000e-02 2.555127e+00
9.468000e-02 2.539073e+00
9.545000e-02 2.523187e+00
9.622000e-02 2.507466e+00
9.699000e-02 2.491909e+00
9.776000e-02 2.476514e+00
9.853000e-02 2.461278e+00
9.930000e-02 2.446201e+00
1.000700e-01 2.431281e+00
1.008400e-01 2.416514e+00
1.016100e-01 2.401901e+00
1.023800e-01 2.387438e+00
1.031500e-01 2.373125e+00
1.039200e-01 2.358959e+00
1.046900e-01 2.344938e+00
1.054600e-01 2.331062e+00
1.062300e-01 2.317327e+00
1.070000e-01 2.303733e+00
1.077700e-01 2.290278e+00
1.085400e-01 2.276959e+00
1.093100e-01 2.263776e+00
1.100800e-01 2.250726e+00
1.108500e-01 2.237809e+00
1.116200e-01 2.225021e+00
1.123900e-01 2.212363e+00
1.131600e-01 2.199831e+00
1.139300e-01 2.187425e+00
1.147000e-01 2.175143e+00
1.154700e-01 2.162984e+00
1.162400e-01 2.150945e+00
1.170100e-01 2.139026e+00
1.177800e-01 2.127224e+00
1.185500e-01 2.115539e+00
1.193200e-01 2.103969e+00
1.200900e-01 2.092512e+00
1.208600e-01 2.081168e+00
1.216300e-01 2.069934e+00
1.224000e-01 2.058809e+00
1.231700e-01 2.047792e+00
