5   1.0000   20.8127   20.7795
  20.7647   20.3042   -7.6369     0.978
  20.8095   20.7576    0.0108     4.270
  21.2760   20.9603   15.2768     0.000
  20.3933   21.0453   17.3626     0.052
  20.8199   21.2595  -22.2068     0.157
