5   1.0000   20.8128   20.7787
  20.7648   20.3042   -5.6310     1.339
  20.8073   20.7400    0.1619     3.176
  21.2761   20.9603   10.7543     0.000
  20.3933   21.0454   12.2454     0.071
  20.8198   21.2594  -15.7077     0.216
