5   1.0000   20.8128   20.7789
  20.7643   20.3020   -3.8186     1.819
  20.8048   20.7218    0.2426     3.434
  21.2761   20.9602    7.4003     0.000
  20.3931   21.0456    8.4125     0.097
  20.8199   21.2593  -10.4944     0.293
