5   1.0000   20.8306   20.7837
  20.7776   20.3021  770.8349     0.000
  20.8110   20.7805    0.0038     4.200
  21.2573   20.9778 -2323.6083     0.014
  20.3999   21.0471 -1047.2977     0.015
  21.1196   21.1506 5737.4395     0.014
