5   1.0000   20.8132   20.7784
  20.7640   20.3016   -8.2382     0.928
  20.8092   20.7567    0.0172     4.062
  21.2759   20.9595   16.3641     0.000
  20.3930   21.0448   18.5845     0.049
  20.8199   21.2596  -23.8614     0.149
