3.000000e-02 9.546861e+00
3.077000e-02 9.212837e+00
3.154000e-02 8.905527e+00
3.231000e-02 8.621985e+00
3.308000e-02 8.358857e+00
3.385000e-02 8.113727e+00
3.462000e-02 7.887086e+00
3.539000e-02 7.671726e+00
3.616000e-02 7.469325e+00
3.693000e-02 7.278611e+00
3.770000e-02 7.098491e+00
3.847000e-02 6.928014e+00
3.924000e-02 6.766352e+00
4.001000e-02 6.612775e+00
4.078000e-02 6.466638e+00
4.155000e-02 6.327369e+00
4.232000e-02 6.194456e+00
4.309000e-02 6.067442e+00
4.386000e-02 5.945913e+00
4.463000e-02 5.829498e+00
4.540000e-02 5.717859e+00
4.617000e-02 5.610689e+00
4.694000e-02 5.507710e+00
4.771000e-02 5.408665e+00
4.848000e-02 5.313321e+00
4.925000e-02 5.221464e+00
5.002000e-02 5.132895e+00
5.079000e-02 5.047432e+00
5.156000e-02 4.964906e+00
5.233000e-02 4.885162e+00
5.310000e-02 4.808056e+00
5.387000e-02 4.733452e+00
5.464000e-02 4.661226e+00
5.541000e-02 4.591260e+00
5.618000e-02 4.523448e+00
5.695000e-02 4.457686e+00
5.772000e-02 4.393880e+00
5.849000e-02 4.331940e+00
5.926000e-02 4.271784e+00
6.003000e-02 4.213332e+00
6.080000e-02 4.156510e+00
6.157000e-02 4.101251e+00
6.234000e-02 4.047486e+00
6.311000e-02 3.995156e+00
6.388000e-02 3.944202e+00
6.465000e-02 3.894568e+00
6.542000e-02 3.846202e+00
6.619000e-02 3.799056e+00
6.696000e-02 3.753082e+00
6.773000e-02 3.708237e+00
6.850000e-02 3.664477e+00
6.927000e-02 3.621763e+00
7.004000e-02 3.580058e+00
7.081000e-02 3.539325e+00
7.158000e-02 3.499529e+00
7.235000e-02 3.460638e+00
7.312000e-02 3.422621e+00
7.389000e-02 3.385448e+00
7.466000e-02 3.349090e+00
7.543000e-02 3.313521e+00
7.620000e-02 3.278714e+00
7.697000e-02 3.244646e+00
7.774000e-02 3.211292e+00
7.851000e-02 3.178629e+00
7.928000e-02 3.146636e+00
8.005000e-02 3.115292e+00
8.082000e-02 3.084577e+00
8.159000e-02 3.054473e+00
8.236000e-02 3.024960e+00
8.313000e-02 2.996022e+00
8.390000e-02 2.967641e+00
8.467000e-02 2.939801e+00
8.544000e-02 2.912487e+00
8.621000e-02 2.885683e+00
8.698000e-02 2.859376e+00
8.775000e-02 2.833551e+00
8.852000e-02 2.808195e+00
8.929000e-02 2.783295e+00
9.006000e-02 2.758839e+00
9.083000e-02 2.734815e+00
9.160000e-02 2.711212e+00
9.237000e-02 2.688017e+00
9.314000e-02 2.665221e+00
9.391000e-02 2.642814e+00
9.468000e-02 2.620785e+00
9.545000e-02 2.599125e+00
9.622000e-02 2.577824e+00
9.699000e-02 2.556873e+00
9.776000e-02 2.536264e+00
9.853000e-02 2.515989e+00
9.930000e-02 2.496039e+00
1.000700e-01 2.476406e+00
1.008400e-01 2.457084e+00
1.016100e-01 2.438063e+00
1.023800e-01 2.419338e+00
1.031500e-01 2.400901e+00
1.039200e-01 2.382747e+00
1.046900e-01 2.364867e+00
1.054600e-01 2.347256e+00
1.062300e-01 2.329909e+00
1.070000e-01 2.312818e+00
1.077700e-01 2.295979e+00
1.085400e-01 2.279385e+00
1.093100e-01 2.263032e+00
1.100800e-01 2.246914e+00
1.108500e-01 2.231026e+00
1.116200e-01 2.215363e+00
1.123900e-01 2.199920e+00
1.131600e-01 2.184693e+00
1.139300e-01 2.169677e+00
1.147000e-01 2.154868e+00
1.154700e-01 2.140261e+00
1.162400e-01 2.125853e+00
1.170100e-01 2.111639e+00
1.177800e-01 2.097615e+00
1.185500e-01 2.083777e+00
1.193200e-01 2.070123e+00
1.200900e-01 2.056647e+00
1.208600e-01 2.043348e+00
1.216300e-01 2.030220e+00
1.224000e-01 2.017261e+00
1.231700e-01 2.004468e+00
1.239400e-01 1.991837e+00
1.247100e-01 1.979366e+00
1.254800e-01 1.967050e+00
1.262500e-01 1.954889e+00
1.270200e-01 1.942877e+00
1.277900e-01 1.931014e+00
1.285600e-01 1.919295e+00
1.293300e-01 1.907718e+00
1.301000e-01 1.896282e+00
1.308700e-01 1.884982e+00
1.316400e-01 1.873817e+00
1.324100e-01 1.862785e+00
1.331800e-01 1.851882e+00
1.339500e-01 1.841107e+00
1.347200e-01 1.830458e+00
1.354900e-01 1.819932e+00
1.362600e-01 1.809526e+00
1.370300e-01 1.799240e+00
1.378000e-01 1.789071e+00
1.385700e-01 1.779017e+00
1.393400e-01 1.769075e+00
1.401100e-01 1.759245e+00
1.408800e-01 1.749524e+00
1.416500e-01 1.739911e+00
1.424200e-01 1.730403e+00
1.431900e-01 1.720999e+00
1.439600e-01 1.711697e+00
1.447300e-01 1.702496e+00
1.455000e-01 1.693394e+00
1.462700e-01 1.684389e+00
1.470400e-01 1.675479e+00
1.478100e-01 1.666664e+00
1.485800e-01 1.657942e+00
1.493500e-01 1.649311e+00
1.501200e-01 1.640770e+00
1.508900e-01 1.632317e+00
1.516600e-01 1.623951e+00
1.524300e-01 1.615671e+00
1.532000e-01 1.607475e+00
1.539700e-01 1.599363e+00
1.547400e-01 1.591332e+00
1.555100e-01 1.583382e+00
1.562800e-01 1.575511e+00
1.570500e-01 1.567719e+00
1.578200e-01 1.560003e+00
1.585900e-01 1.552364e+00
1.593600e-01 1.544799e+00
1.601300e-01 1.537308e+00
1.609000e-01 1.529889e+00
1.616700e-01 1.522542e+00
1.624400e-01 1.515266e+00
1.632100e-01 1.508059e+00
1.639800e-01 1.500921e+00
1.647500e-01 1.493850e+00
1.655200e-01 1.486845e+00
1.662900e-01 1.479907e+00
1.670600e-01 1.473033e+00
1.678300e-01 1.466223e+00
1.686000e-01 1.459475e+00
1.693700e-01 1.452790e+00
1.701400e-01 1.446166e+00
1.709100e-01 1.439602e+00
1.716800e-01 1.433098e+00
1.724500e-01 1.426653e+00
1.732200e-01 1.420265e+00
1.739900e-01 1.413935e+00
1.747600e-01 1.407661e+00
1.755300e-01 1.401443e+00
1.763000e-01 1.395279e+00
1.770700e-01 1.389170e+00
1.778400e-01 1.383114e+00
1.786100e-01 1.377111e+00
1.793800e-01 1.371160e+00
1.801500e-01 1.365260e+00
1.809200e-01 1.359412e+00
1.816900e-01 1.353613e+00
1.824600e-01 1.347863e+00
1.832300e-01 1.342163e+00
1.840000e-01 1.336510e+00
1.847700e-01 1.330905e+00
1.855400e-01 1.325347e+00
1.863100e-01 1.319836e+00
1.870800e-01 1.314370e+00
1.878500e-01 1.308949e+00
1.886200e-01 1.303573e+00
1.893900e-01 1.298242e+00
1.901600e-01 1.292953e+00
1.909300e-01 1.287708e+00
1.917000e-01 1.282506e+00
1.924700e-01 1.277345e+00
1.932400e-01 1.272226e+00
1.940100e-01 1.267147e+00
1.947800e-01 1.262110e+00
1.955500e-01 1.257112e+00
1.963200e-01 1.252154e+00
1.970900e-01 1.247235e+00
1.978600e-01 1.242354e+00
1.986300e-01 1.237512e+00
1.994000e-01 1.232707e+00
2.001700e-01 1.227940e+00
2.009400e-01 1.223209e+00
2.017100e-01 1.218515e+00
2.024800e-01 1.213857e+00
2.032500e-01 1.209234e+00
2.040200e-01 1.204647e+00
2.047900e-01 1.200094e+00
2.055600e-01 1.195576e+00
2.063300e-01 1.191092e+00
2.071000e-01 1.186641e+00
2.078700e-01 1.182223e+00
2.086400e-01 1.177839e+00
2.094100e-01 1.173487e+00
2.101800e-01 1.169166e+00
2.109500e-01 1.164878e+00
2.117200e-01 1.160621e+00
2.124900e-01 1.156396e+00
2.132600e-01 1.152200e+00
2.140300e-01 1.148036e+00
2.148000e-01 1.143901e+00
2.155700e-01 1.139796e+00
2.163400e-01 1.135721e+00
2.171100e-01 1.131675e+00
2.178800e-01 1.127657e+00
2.186500e-01 1.123668e+00
2.194200e-01 1.119707e+00
2.201900e-01 1.115774e+00
2.209600e-01 1.111869e+00
2.217300e-01 1.107991e+00
2.225000e-01 1.104140e+00
2.232700e-01 1.100315e+00
2.240400e-01 1.096518e+00
2.248100e-01 1.092746e+00
2.255800e-01 1.089000e+00
2.263500e-01 1.085280e+00
2.271200e-01 1.081585e+00
2.278900e-01 1.077916e+00
2.286600e-01 1.074271e+00
2.294300e-01 1.070651e+00
2.302000e-01 1.067055e+00
2.309700e-01 1.063483e+00
2.317400e-01 1.059936e+00
2.325100e-01 1.056412e+00
2.332800e-01 1.052911e+00
2.340500e-01 1.049433e+00
2.348200e-01 1.045979e+00
2.355900e-01 1.042547e+00
2.363600e-01 1.039137e+00
2.371300e-01 1.035750e+00
2.379000e-01 1.032385e+00
2.386700e-01 1.029042e+00
2.394400e-01 1.025720e+00
2.402100e-01 1.022420e+00
2.409800e-01 1.019141e+00
2.417500e-01 1.015883e+00
2.425200e-01 1.012646e+00
2.432900e-01 1.009429e+00
2.440600e-01 1.006233e+00
2.448300e-01 1.003057e+00
2.456000e-01 9.999011e-01
2.463700e-01 9.967650e-01
2.471400e-01 9.936485e-01
2.479100e-01 9.905515e-01
2.486800e-01 9.874738e-01
2.494500e-01 9.844151e-01
2.502200e-01 9.813754e-01
2.509900e-01 9.783544e-01
2.517600e-01 9.753520e-01
2.525300e-01 9.723681e-01
2.533000e-01 9.694023e-01
2.540700e-01 9.664546e-01
2.548400e-01 9.635248e-01
2.556100e-01 9.606127e-01
2.563800e-01 9.577183e-01
2.571500e-01 9.548412e-01
2.579200e-01 9.519814e-01
2.586900e-01 9.491387e-01
2.594600e-01 9.463130e-01
2.602300e-01 9.435040e-01
2.610000e-01 9.407118e-01
2.617700e-01 9.379360e-01
2.625400e-01 9.351766e-01
2.633100e-01 9.324334e-01
2.640800e-01 9.297062e-01
2.648500e-01 9.269950e-01
2.656200e-01 9.242996e-01
2.663900e-01 9.216198e-01
2.671600e-01 9.189556e-01
2.679300e-01 9.163067e-01
2.687000e-01 9.136731e-01
2.694700e-01 9.110546e-01
2.702400e-01 9.084511e-01
2.710100e-01 9.058625e-01
2.717800e-01 9.032886e-01
2.725500e-01 9.007293e-01
2.733200e-01 8.981844e-01
2.740900e-01 8.956540e-01
2.748600e-01 8.931377e-01
2.756300e-01 8.906356e-01
2.764000e-01 8.881475e-01
2.771700e-01 8.856733e-01
2.779400e-01 8.832128e-01
2.787100e-01 8.807660e-01
2.794800e-01 8.783327e-01
2.802500e-01 8.759129e-01
2.810200e-01 8.735064e-01
2.817900e-01 8.711130e-01
2.825600e-01 8.687328e-01
2.833300e-01 8.663656e-01
2.841000e-01 8.640112e-01
2.848700e-01 8.616696e-01
2.856400e-01 8.593407e-01
2.864100e-01 8.570244e-01
2.871800e-01 8.547205e-01
2.879500e-01 8.524290e-01
2.887200e-01 8.501498e-01
2.894900e-01 8.478828e-01
2.902600e-01 8.456278e-01
2.910300e-01 8.433848e-01
2.918000e-01 8.411537e-01
2.925700e-01 8.389343e-01
2.933400e-01 8.367267e-01
2.941100e-01 8.345307e-01
2.948800e-01 8.323462e-01
2.956500e-01 8.301731e-01
2.964200e-01 8.280113e-01
2.971900e-01 8.258608e-01
2.979600e-01 8.237214e-01
