4   1.0000   20.8059   20.7781
  20.7777   20.3026  -42.5379     0.148
  21.2731   20.9561  162.6370     0.000
  20.3909   21.0506  298.8584     0.004
  20.8198   21.2593 -1831.5594     0.007
