7   1.0000   20.8701   20.8752
  20.9243   20.1024 -111.0010     0.953
  20.8647   20.1089  130.9721     0.953
  20.7777   20.3025  -22.0726     0.834
  20.1266   20.5937   -9.5081     0.449
  21.2731   20.9561    7.4960     0.000
  20.3909   21.0506   15.3654     0.058
  20.8198   21.2593   -9.8634     0.166
