6   1.0000   20.8069   20.7913
  20.7777   20.3026   28.5917     0.000
  21.3036   20.7480 -112.8845     0.130
  20.3116   20.8265 -105.4653     0.140
  21.2731   20.9561  143.9915     0.127
  20.3909   21.0506  146.0316     0.136
  20.8198   21.2593  -96.7933     0.154
