9   1.0000   20.8028   20.7815
  20.7777   20.3025   -1.5093     2.556
  20.8153   20.6908   -0.0098     4.303
  20.8445   20.6931    0.0062     4.454
  20.8188   20.7542    0.0062     4.516
  20.3190   20.9045    5.6493     0.515
  21.2731   20.9561    2.5734     0.081
  20.3909   21.0506   -6.4303     0.546
  21.1216   21.1533   -3.9707     0.231
  20.8198   21.2593    3.6285     0.000
