5   1.0000   20.8128   20.7799
  20.7646   20.3040   -5.6171     1.266
  20.8087   20.7516    0.0131     3.874
  21.2762   20.9603   11.2151     0.000
  20.3931   21.0455   12.7460     0.068
  20.8199   21.2595  -16.1138     0.205
