5   1.0000   20.8116   20.7724
  20.7646   20.3034  -41.1655     0.374
  20.8101   20.7621    0.1562     1.496
  21.2761   20.9607   73.4810     0.000
  20.3932   21.0460   83.9260     0.019
  20.8199   21.2593 -114.7695     0.058
